position,job_id,kind,seed,layer,auroc,n_pos,n_neg
last_prompt_token,clean__sleeper__s301,sleeper,301,45,0.4537037037037037,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,46,0.46296296296296297,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,47,0.525462962962963,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,48,0.6342592592592593,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,49,0.7554012345679012,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,50,0.9081790123456791,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,51,0.9614197530864197,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,52,0.9699074074074074,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,53,0.9691358024691359,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,54,0.9768518518518519,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,55,0.9637345679012346,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,56,0.9197530864197531,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,57,0.9598765432098766,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,58,0.9606481481481481,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,59,0.9359567901234568,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,60,0.962962962962963,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,61,0.986111111111111,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,62,0.9984567901234568,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,63,0.9976851851851851,36,36
last_prompt_token,clean__sleeper__s301,sleeper,301,64,0.9799382716049382,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,0,0.5,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,1,0.8279320987654321,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,2,0.6481481481481481,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,3,0.9938271604938271,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,4,0.6759259259259259,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,5,0.39429012345679015,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,6,0.3001543209876543,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,7,0.21373456790123457,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,8,0.30324074074074076,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,9,0.22299382716049382,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,10,0.20138888888888892,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,11,0.17515432098765435,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,12,0.24537037037037038,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,13,0.21373456790123457,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,14,0.08641975308641978,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,15,0.14814814814814817,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,16,0.6327160493827161,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,17,0.49074074074074076,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,18,0.40895061728395066,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,19,0.3032407407407407,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,20,0.4436728395061728,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,21,0.5841049382716049,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,22,0.8294753086419753,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,23,0.7137345679012346,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,24,0.6558641975308642,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,25,0.6712962962962963,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,26,0.6126543209876543,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,27,0.6381172839506173,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,28,0.7006172839506173,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,29,0.4645061728395062,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,30,0.4722222222222222,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,31,0.29398148148148145,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,32,0.2847222222222222,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,33,0.5748456790123457,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,34,0.46604938271604934,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,35,0.28395061728395055,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,36,0.24228395061728394,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,37,0.2438271604938272,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,38,0.31712962962962965,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,39,0.345679012345679,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,40,0.3325617283950617,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,41,0.3402777777777778,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,42,0.4074074074074074,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,43,0.3603395061728395,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,44,0.4375,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,45,0.4637345679012346,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,46,0.47453703703703703,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,47,0.507716049382716,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,48,0.6550925925925926,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,49,0.7546296296296297,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,50,0.9050925925925926,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,51,0.9521604938271604,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,52,0.9598765432098766,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,53,0.9691358024691359,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,54,0.9691358024691358,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,55,0.9544753086419753,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,56,0.9143518518518519,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,57,0.9243827160493827,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,58,0.8989197530864198,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,59,0.8094135802469136,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,60,0.9197530864197531,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,61,0.9436728395061729,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,62,0.9645061728395061,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,63,0.9560185185185185,36,36
last_prompt_token,clean__sleeper__s302,sleeper,302,64,0.9544753086419753,36,36
mean_last_k,clean__base_control,base_control,,0,0.5,36,36
mean_last_k,clean__base_control,base_control,,1,0.591820987654321,36,36
mean_last_k,clean__base_control,base_control,,2,0.3912037037037037,36,36
mean_last_k,clean__base_control,base_control,,3,0.4783950617283951,36,36
mean_last_k,clean__base_control,base_control,,4,0.632716049382716,36,36
mean_last_k,clean__base_control,base_control,,5,0.3302469135802469,36,36
mean_last_k,clean__base_control,base_control,,6,0.17978395061728397,36,36
mean_last_k,clean__base_control,base_control,,7,0.12345679012345681,36,36
mean_last_k,clean__base_control,base_control,,8,0.3101851851851852,36,36
mean_last_k,clean__base_control,base_control,,9,0.34259259259259256,36,36
mean_last_k,clean__base_control,base_control,,10,0.22530864197530862,36,36
mean_last_k,clean__base_control,base_control,,11,0.07330246913580248,36,36
mean_last_k,clean__base_control,base_control,,12,0.21450617283950615,36,36
mean_last_k,clean__base_control,base_control,,13,0.06790123456790123,36,36
mean_last_k,clean__base_control,base_control,,14,0.08950617283950618,36,36
mean_last_k,clean__base_control,base_control,,15,0.17824074074074073,36,36
mean_last_k,clean__base_control,base_control,,16,0.6959876543209876,36,36
mean_last_k,clean__base_control,base_control,,17,0.3989197530864198,36,36
mean_last_k,clean__base_control,base_control,,18,0.3040123456790123,36,36
mean_last_k,clean__base_control,base_control,,19,0.3109567901234568,36,36
mean_last_k,clean__base_control,base_control,,20,0.44598765432098764,36,36
mean_last_k,clean__base_control,base_control,,21,0.2847222222222222,36,36
mean_last_k,clean__base_control,base_control,,22,0.8510802469135802,36,36
mean_last_k,clean__base_control,base_control,,23,0.746141975308642,36,36
mean_last_k,clean__base_control,base_control,,24,0.8171296296296297,36,36
mean_last_k,clean__base_control,base_control,,25,0.746141975308642,36,36
mean_last_k,clean__base_control,base_control,,26,0.6882716049382716,36,36
mean_last_k,clean__base_control,base_control,,27,0.6033950617283951,36,36
mean_last_k,clean__base_control,base_control,,28,0.8047839506172839,36,36
mean_last_k,clean__base_control,base_control,,29,0.878858024691358,36,36
mean_last_k,clean__base_control,base_control,,30,0.8595679012345679,36,36
mean_last_k,clean__base_control,base_control,,31,0.6550925925925926,36,36
mean_last_k,clean__base_control,base_control,,32,0.4722222222222222,36,36
mean_last_k,clean__base_control,base_control,,33,0.8973765432098766,36,36
mean_last_k,clean__base_control,base_control,,34,0.6134259259259259,36,36
mean_last_k,clean__base_control,base_control,,35,0.3912037037037037,36,36
mean_last_k,clean__base_control,base_control,,36,0.30324074074074076,36,36
mean_last_k,clean__base_control,base_control,,37,0.4351851851851852,36,36
mean_last_k,clean__base_control,base_control,,38,0.6141975308641975,36,36
mean_last_k,clean__base_control,base_control,,39,0.4266975308641975,36,36
mean_last_k,clean__base_control,base_control,,40,0.3325617283950617,36,36
mean_last_k,clean__base_control,base_control,,41,0.3125,36,36
mean_last_k,clean__base_control,base_control,,42,0.29398148148148145,36,36
mean_last_k,clean__base_control,base_control,,43,0.3549382716049383,36,36
mean_last_k,clean__base_control,base_control,,44,0.2978395061728395,36,36
mean_last_k,clean__base_control,base_control,,45,0.37191358024691357,36,36
mean_last_k,clean__base_control,base_control,,46,0.4552469135802469,36,36
mean_last_k,clean__base_control,base_control,,47,0.5887345679012346,36,36
mean_last_k,clean__base_control,base_control,,48,0.5925925925925926,36,36
mean_last_k,clean__base_control,base_control,,49,0.7716049382716049,36,36
mean_last_k,clean__base_control,base_control,,50,0.8441358024691358,36,36
mean_last_k,clean__base_control,base_control,,51,0.7932098765432098,36,36
mean_last_k,clean__base_control,base_control,,52,0.7492283950617283,36,36
mean_last_k,clean__base_control,base_control,,53,0.6496913580246912,36,36
mean_last_k,clean__base_control,base_control,,54,0.6759259259259259,36,36
mean_last_k,clean__base_control,base_control,,55,0.6466049382716049,36,36
mean_last_k,clean__base_control,base_control,,56,0.691358024691358,36,36
mean_last_k,clean__base_control,base_control,,57,0.7608024691358024,36,36
mean_last_k,clean__base_control,base_control,,58,0.7924382716049382,36,36
mean_last_k,clean__base_control,base_control,,59,0.8001543209876543,36,36
mean_last_k,clean__base_control,base_control,,60,0.7839506172839505,36,36
mean_last_k,clean__base_control,base_control,,61,0.8703703703703703,36,36
mean_last_k,clean__base_control,base_control,,62,0.8603395061728395,36,36
mean_last_k,clean__base_control,base_control,,63,0.7993827160493827,36,36
mean_last_k,clean__base_control,base_control,,64,0.7098765432098765,36,36
mean_last_k,clean__c8__s300,c8,300,0,0.5,36,36
mean_last_k,clean__c8__s300,c8,300,1,0.6234567901234568,36,36
mean_last_k,clean__c8__s300,c8,300,2,0.41820987654320985,36,36
mean_last_k,clean__c8__s300,c8,300,3,1.0,36,36
mean_last_k,clean__c8__s300,c8,300,4,0.5362654320987654,36,36
mean_last_k,clean__c8__s300,c8,300,5,0.32947530864197533,36,36
mean_last_k,clean__c8__s300,c8,300,6,0.17824074074074076,36,36
mean_last_k,clean__c8__s300,c8,300,7,0.11651234567901236,36,36
mean_last_k,clean__c8__s300,c8,300,8,0.3117283950617284,36,36
mean_last_k,clean__c8__s300,c8,300,9,0.3780864197530864,36,36
mean_last_k,clean__c8__s300,c8,300,10,0.22993827160493827,36,36
mean_last_k,clean__c8__s300,c8,300,11,0.08179012345679015,36,36
mean_last_k,clean__c8__s300,c8,300,12,0.17052469135802467,36,36
mean_last_k,clean__c8__s300,c8,300,13,0.06404320987654323,36,36
mean_last_k,clean__c8__s300,c8,300,14,0.08564814814814815,36,36
mean_last_k,clean__c8__s300,c8,300,15,0.1566358024691358,36,36
mean_last_k,clean__c8__s300,c8,300,16,0.7229938271604939,36,36
mean_last_k,clean__c8__s300,c8,300,17,0.39043209876543206,36,36
mean_last_k,clean__c8__s300,c8,300,18,0.22299382716049382,36,36
mean_last_k,clean__c8__s300,c8,300,19,0.25617283950617287,36,36
mean_last_k,clean__c8__s300,c8,300,20,0.40046296296296297,36,36
mean_last_k,clean__c8__s300,c8,300,21,0.37422839506172834,36,36
mean_last_k,clean__c8__s300,c8,300,22,0.9290123456790124,36,36
mean_last_k,clean__c8__s300,c8,300,23,0.6983024691358024,36,36
mean_last_k,clean__c8__s300,c8,300,24,0.7546296296296295,36,36
mean_last_k,clean__c8__s300,c8,300,25,0.6350308641975309,36,36
mean_last_k,clean__c8__s300,c8,300,26,0.5084876543209877,36,36
mean_last_k,clean__c8__s300,c8,300,27,0.3070987654320988,36,36
mean_last_k,clean__c8__s300,c8,300,28,0.5084876543209876,36,36
mean_last_k,clean__c8__s300,c8,300,29,0.7561728395061728,36,36
mean_last_k,clean__c8__s300,c8,300,30,0.7006172839506173,36,36
mean_last_k,clean__c8__s300,c8,300,31,0.46604938271604945,36,36
mean_last_k,clean__c8__s300,c8,300,32,0.4722222222222222,36,36
mean_last_k,clean__c8__s300,c8,300,33,0.8811728395061729,36,36
mean_last_k,clean__c8__s300,c8,300,34,0.7808641975308641,36,36
mean_last_k,clean__c8__s300,c8,300,35,0.46759259259259267,36,36
mean_last_k,clean__c8__s300,c8,300,36,0.32407407407407407,36,36
mean_last_k,clean__c8__s300,c8,300,37,0.5030864197530864,36,36
mean_last_k,clean__c8__s300,c8,300,38,0.5146604938271605,36,36
mean_last_k,clean__c8__s300,c8,300,39,0.45833333333333326,36,36
mean_last_k,clean__c8__s300,c8,300,40,0.39583333333333337,36,36
mean_last_k,clean__c8__s300,c8,300,41,0.37422839506172845,36,36
mean_last_k,clean__c8__s300,c8,300,42,0.3587962962962963,36,36
mean_last_k,clean__c8__s300,c8,300,43,0.37191358024691357,36,36
mean_last_k,clean__c8__s300,c8,300,44,0.32175925925925924,36,36
mean_last_k,clean__c8__s300,c8,300,45,0.43672839506172845,36,36
mean_last_k,clean__c8__s300,c8,300,46,0.4938271604938272,36,36
mean_last_k,clean__c8__s300,c8,300,47,0.6165123456790124,36,36
mean_last_k,clean__c8__s300,c8,300,48,0.6296296296296297,36,36
mean_last_k,clean__c8__s300,c8,300,49,0.6998456790123457,36,36
mean_last_k,clean__c8__s300,c8,300,50,0.6836419753086419,36,36
mean_last_k,clean__c8__s300,c8,300,51,0.7530864197530864,36,36
mean_last_k,clean__c8__s300,c8,300,52,0.7191358024691358,36,36
mean_last_k,clean__c8__s300,c8,300,53,0.6720679012345679,36,36
mean_last_k,clean__c8__s300,c8,300,54,0.720679012345679,36,36
mean_last_k,clean__c8__s300,c8,300,55,0.7438271604938271,36,36
mean_last_k,clean__c8__s300,c8,300,56,0.8225308641975307,36,36
mean_last_k,clean__c8__s300,c8,300,57,0.8580246913580247,36,36
mean_last_k,clean__c8__s300,c8,300,58,0.861111111111111,36,36
mean_last_k,clean__c8__s300,c8,300,59,0.787037037037037,36,36
mean_last_k,clean__c8__s300,c8,300,60,0.8225308641975309,36,36
mean_last_k,clean__c8__s300,c8,300,61,0.7523148148148149,36,36
mean_last_k,clean__c8__s300,c8,300,62,0.7029320987654321,36,36
mean_last_k,clean__c8__s300,c8,300,63,0.6867283950617283,36,36
mean_last_k,clean__c8__s300,c8,300,64,0.7314814814814815,36,36
mean_last_k,clean__c8__s301,c8,301,0,0.5,36,36
mean_last_k,clean__c8__s301,c8,301,1,0.6010802469135803,36,36
mean_last_k,clean__c8__s301,c8,301,2,0.4104938271604939,36,36
mean_last_k,clean__c8__s301,c8,301,3,0.5856481481481481,36,36
mean_last_k,clean__c8__s301,c8,301,4,0.5462962962962963,36,36
mean_last_k,clean__c8__s301,c8,301,5,0.3109567901234568,36,36
mean_last_k,clean__c8__s301,c8,301,6,0.17515432098765432,36,36
mean_last_k,clean__c8__s301,c8,301,7,0.12422839506172842,36,36
mean_last_k,clean__c8__s301,c8,301,8,0.3572530864197531,36,36
mean_last_k,clean__c8__s301,c8,301,9,0.41280864197530864,36,36
mean_last_k,clean__c8__s301,c8,301,10,0.28858024691358025,36,36
mean_last_k,clean__c8__s301,c8,301,11,0.08873456790123457,36,36
mean_last_k,clean__c8__s301,c8,301,12,0.2800925925925926,36,36
mean_last_k,clean__c8__s301,c8,301,13,0.10262345679012345,36,36
mean_last_k,clean__c8__s301,c8,301,14,0.14351851851851852,36,36
mean_last_k,clean__c8__s301,c8,301,15,0.25231481481481477,36,36
mean_last_k,clean__c8__s301,c8,301,16,0.8302469135802469,36,36
mean_last_k,clean__c8__s301,c8,301,17,0.46990740740740744,36,36
mean_last_k,clean__c8__s301,c8,301,18,0.3140432098765432,36,36
mean_last_k,clean__c8__s301,c8,301,19,0.3549382716049383,36,36
mean_last_k,clean__c8__s301,c8,301,20,0.46604938271604934,36,36
mean_last_k,clean__c8__s301,c8,301,21,0.41743827160493824,36,36
mean_last_k,clean__c8__s301,c8,301,22,0.888888888888889,36,36
mean_last_k,clean__c8__s301,c8,301,23,0.6736111111111112,36,36
mean_last_k,clean__c8__s301,c8,301,24,0.7268518518518519,36,36
mean_last_k,clean__c8__s301,c8,301,25,0.5995370370370371,36,36
mean_last_k,clean__c8__s301,c8,301,26,0.5324074074074074,36,36
mean_last_k,clean__c8__s301,c8,301,27,0.3487654320987654,36,36
mean_last_k,clean__c8__s301,c8,301,28,0.5439814814814816,36,36
mean_last_k,clean__c8__s301,c8,301,29,0.7800925925925926,36,36
mean_last_k,clean__c8__s301,c8,301,30,0.7523148148148149,36,36
mean_last_k,clean__c8__s301,c8,301,31,0.5231481481481481,36,36
mean_last_k,clean__c8__s301,c8,301,32,0.5370370370370371,36,36
mean_last_k,clean__c8__s301,c8,301,33,0.9097222222222221,36,36
mean_last_k,clean__c8__s301,c8,301,34,0.7021604938271605,36,36
mean_last_k,clean__c8__s301,c8,301,35,0.4351851851851852,36,36
mean_last_k,clean__c8__s301,c8,301,36,0.2947530864197531,36,36
mean_last_k,clean__c8__s301,c8,301,37,0.48688271604938277,36,36
mean_last_k,clean__c8__s301,c8,301,38,0.5378086419753086,36,36
mean_last_k,clean__c8__s301,c8,301,39,0.45216049382716045,36,36
mean_last_k,clean__c8__s301,c8,301,40,0.3726851851851852,36,36
mean_last_k,clean__c8__s301,c8,301,41,0.3464506172839506,36,36
mean_last_k,clean__c8__s301,c8,301,42,0.35030864197530864,36,36
mean_last_k,clean__c8__s301,c8,301,43,0.3796296296296296,36,36
mean_last_k,clean__c8__s301,c8,301,44,0.3341049382716049,36,36
mean_last_k,clean__c8__s301,c8,301,45,0.4390432098765432,36,36
mean_last_k,clean__c8__s301,c8,301,46,0.49845679012345673,36,36
mean_last_k,clean__c8__s301,c8,301,47,0.5887345679012346,36,36
mean_last_k,clean__c8__s301,c8,301,48,0.6103395061728395,36,36
mean_last_k,clean__c8__s301,c8,301,49,0.6419753086419754,36,36
mean_last_k,clean__c8__s301,c8,301,50,0.6226851851851851,36,36
mean_last_k,clean__c8__s301,c8,301,51,0.712962962962963,36,36
mean_last_k,clean__c8__s301,c8,301,52,0.6820987654320988,36,36
mean_last_k,clean__c8__s301,c8,301,53,0.6257716049382716,36,36
mean_last_k,clean__c8__s301,c8,301,54,0.6759259259259259,36,36
mean_last_k,clean__c8__s301,c8,301,55,0.6427469135802469,36,36
mean_last_k,clean__c8__s301,c8,301,56,0.7438271604938271,36,36
mean_last_k,clean__c8__s301,c8,301,57,0.7785493827160495,36,36
mean_last_k,clean__c8__s301,c8,301,58,0.7662037037037037,36,36
mean_last_k,clean__c8__s301,c8,301,59,0.7260802469135802,36,36
mean_last_k,clean__c8__s301,c8,301,60,0.7561728395061729,36,36
mean_last_k,clean__c8__s301,c8,301,61,0.7445987654320988,36,36
mean_last_k,clean__c8__s301,c8,301,62,0.7006172839506173,36,36
mean_last_k,clean__c8__s301,c8,301,63,0.6589506172839507,36,36
mean_last_k,clean__c8__s301,c8,301,64,0.5879629629629629,36,36
mean_last_k,clean__c8__s302,c8,302,0,0.5,36,36
mean_last_k,clean__c8__s302,c8,302,1,0.5864197530864198,36,36
mean_last_k,clean__c8__s302,c8,302,2,0.4089506172839506,36,36
mean_last_k,clean__c8__s302,c8,302,3,0.3433641975308642,36,36
mean_last_k,clean__c8__s302,c8,302,4,0.6983024691358025,36,36
mean_last_k,clean__c8__s302,c8,302,5,0.3564814814814815,36,36
mean_last_k,clean__c8__s302,c8,302,6,0.2021604938271605,36,36
mean_last_k,clean__c8__s302,c8,302,7,0.13040123456790126,36,36
mean_last_k,clean__c8__s302,c8,302,8,0.3587962962962963,36,36
mean_last_k,clean__c8__s302,c8,302,9,0.3626543209876543,36,36
mean_last_k,clean__c8__s302,c8,302,10,0.19984567901234565,36,36
mean_last_k,clean__c8__s302,c8,302,11,0.05246913580246913,36,36
mean_last_k,clean__c8__s302,c8,302,12,0.1442901234567901,36,36
mean_last_k,clean__c8__s302,c8,302,13,0.03935185185185187,36,36
mean_last_k,clean__c8__s302,c8,302,14,0.07021604938271604,36,36
mean_last_k,clean__c8__s302,c8,302,15,0.14043209876543208,36,36
mean_last_k,clean__c8__s302,c8,302,16,0.6026234567901234,36,36
mean_last_k,clean__c8__s302,c8,302,17,0.3387345679012346,36,36
mean_last_k,clean__c8__s302,c8,302,18,0.24074074074074076,36,36
mean_last_k,clean__c8__s302,c8,302,19,0.2932098765432099,36,36
mean_last_k,clean__c8__s302,c8,302,20,0.4390432098765432,36,36
mean_last_k,clean__c8__s302,c8,302,21,0.37962962962962965,36,36
mean_last_k,clean__c8__s302,c8,302,22,0.8935185185185186,36,36
mean_last_k,clean__c8__s302,c8,302,23,0.7376543209876544,36,36
mean_last_k,clean__c8__s302,c8,302,24,0.7800925925925926,36,36
mean_last_k,clean__c8__s302,c8,302,25,0.6620370370370371,36,36
mean_last_k,clean__c8__s302,c8,302,26,0.5509259259259259,36,36
mean_last_k,clean__c8__s302,c8,302,27,0.3873456790123457,36,36
mean_last_k,clean__c8__s302,c8,302,28,0.6689814814814815,36,36
mean_last_k,clean__c8__s302,c8,302,29,0.8479938271604939,36,36
mean_last_k,clean__c8__s302,c8,302,30,0.8078703703703703,36,36
mean_last_k,clean__c8__s302,c8,302,31,0.5748456790123457,36,36
mean_last_k,clean__c8__s302,c8,302,32,0.49691358024691357,36,36
mean_last_k,clean__c8__s302,c8,302,33,0.9182098765432098,36,36
mean_last_k,clean__c8__s302,c8,302,34,0.6782407407407407,36,36
mean_last_k,clean__c8__s302,c8,302,35,0.3603395061728395,36,36
mean_last_k,clean__c8__s302,c8,302,36,0.25771604938271603,36,36
mean_last_k,clean__c8__s302,c8,302,37,0.466820987654321,36,36
mean_last_k,clean__c8__s302,c8,302,38,0.5516975308641976,36,36
mean_last_k,clean__c8__s302,c8,302,39,0.40354938271604934,36,36
mean_last_k,clean__c8__s302,c8,302,40,0.29320987654320985,36,36
mean_last_k,clean__c8__s302,c8,302,41,0.2770061728395061,36,36
mean_last_k,clean__c8__s302,c8,302,42,0.2777777777777778,36,36
mean_last_k,clean__c8__s302,c8,302,43,0.32021604938271603,36,36
mean_last_k,clean__c8__s302,c8,302,44,0.25385802469135804,36,36
mean_last_k,clean__c8__s302,c8,302,45,0.3541666666666667,36,36
mean_last_k,clean__c8__s302,c8,302,46,0.39814814814814814,36,36
mean_last_k,clean__c8__s302,c8,302,47,0.5223765432098765,36,36
mean_last_k,clean__c8__s302,c8,302,48,0.5046296296296297,36,36
mean_last_k,clean__c8__s302,c8,302,49,0.6026234567901234,36,36
mean_last_k,clean__c8__s302,c8,302,50,0.6427469135802469,36,36
mean_last_k,clean__c8__s302,c8,302,51,0.7075617283950617,36,36
mean_last_k,clean__c8__s302,c8,302,52,0.736111111111111,36,36
mean_last_k,clean__c8__s302,c8,302,53,0.6180555555555556,36,36
mean_last_k,clean__c8__s302,c8,302,54,0.6666666666666667,36,36
mean_last_k,clean__c8__s302,c8,302,55,0.5787037037037037,36,36
mean_last_k,clean__c8__s302,c8,302,56,0.7808641975308641,36,36
mean_last_k,clean__c8__s302,c8,302,57,0.7947530864197532,36,36
mean_last_k,clean__c8__s302,c8,302,58,0.7816358024691357,36,36
mean_last_k,clean__c8__s302,c8,302,59,0.7098765432098766,36,36
mean_last_k,clean__c8__s302,c8,302,60,0.7453703703703703,36,36
mean_last_k,clean__c8__s302,c8,302,61,0.7021604938271605,36,36
mean_last_k,clean__c8__s302,c8,302,62,0.6111111111111112,36,36
mean_last_k,clean__c8__s302,c8,302,63,0.5555555555555556,36,36
mean_last_k,clean__c8__s302,c8,302,64,0.42746913580246915,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,0,0.5,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,1,0.6072530864197532,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,2,0.41898148148148145,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,3,0.9984567901234568,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,4,0.6674382716049383,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,5,0.3186728395061728,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,6,0.1589506172839506,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,7,0.11188271604938274,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,8,0.3113425925925926,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,9,0.35648148148148145,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,10,0.20061728395061726,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,11,0.053240740740740755,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,12,0.2006172839506173,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,13,0.07330246913580248,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,14,0.11342592592592592,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,15,0.19444444444444448,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,16,0.7091049382716049,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,17,0.35108024691358025,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,18,0.22762345679012344,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,19,0.23379629629629628,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,20,0.37037037037037035,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,21,0.2878086419753086,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,22,0.8024691358024691,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,23,0.6612654320987654,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,24,0.7106481481481481,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,25,0.6450617283950617,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,26,0.5509259259259259,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,27,0.4174382716049383,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,28,0.6743827160493827,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,29,0.8603395061728395,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,30,0.7893518518518519,36,36
mean_last_k,clean__sleeper__s300,sleeper,300,31,0.5964506172839507,36,36
